FORWARD_TEXT_FORMAT_1.0
STDEP =     0.0000
ENDEP =  2749.9797
RLEV  =     0.1250
CURVENAME =  AC, CAL, CLL8, GR, RILD, RILM, RLL8, RT, SP
END
#DEPTH            AC        CAL       CLL8         GR       RILD       RILM       RLL8         RT         SP
 572.1250     296.233     22.704  -9999.000     95.026     18.080     17.211     16.577  -9999.000     56.324
 572.2500     296.157     22.745  -9999.000     97.253     18.157     17.467     17.657  -9999.000     56.642
 572.3750     295.130     22.734  -9999.000    100.388     18.217     17.756     18.435  -9999.000     56.965
 572.5000     293.582     22.675  -9999.000    102.283     18.253     18.015     18.778  -9999.000     57.261
 572.6250     292.446     22.653  -9999.000    100.773     18.266     18.222     18.861  -9999.000     57.511
 572.7500     292.239     22.669  -9999.000     96.629     18.251     18.356     18.682  -9999.000     57.703
 572.8750     292.182     22.729  -9999.000     96.382     18.178     18.390     18.230  -9999.000     57.834
 573.0000     291.143     22.793  -9999.000    104.209     18.037     18.263     17.724  -9999.000     57.903
 573.1250     289.372     22.823  -9999.000    107.536     17.832     17.980     17.230  -9999.000     57.931
 573.2500     288.245     22.867  -9999.000    107.721     17.580     17.564     16.489  -9999.000     57.926
 573.3750     289.253     22.922  -9999.000    112.158     17.296     17.074     15.485  -9999.000     57.895
 573.5000     291.596     22.916  -9999.000    115.394     17.004     16.593     14.623  -9999.000     57.835
 573.6250     293.947     22.820  -9999.000    114.623     16.715     16.180     14.453  -9999.000     57.746
 573.7500     295.531     22.731  -9999.000    111.634     16.424     15.851     14.577  -9999.000     57.624
 573.8750     296.707     22.720  -9999.000    109.940     16.119     15.598     14.664  -9999.000     57.460
 574.0000     298.173     22.800  -9999.000    109.385     15.804     15.387     14.628  -9999.000     57.238
 574.1250     299.708     22.844  -9999.000    110.186     15.500     15.161     14.645  -9999.000     56.962
 574.2500     300.771     22.846  -9999.000    114.223     15.239     14.886     14.677  -9999.000     56.632
 574.3750     301.710     22.857  -9999.000    113.144     15.084     14.550     14.512  -9999.000     56.261
 574.5000     303.732     22.837  -9999.000     99.402     15.070     14.193     13.724  -9999.000     55.871
 574.6250     306.816     22.762  -9999.000     81.345     15.203     13.939     12.440  -9999.000     55.496
 574.7500     308.956     22.720  -9999.000     71.978     15.430     13.933     12.016  -9999.000     55.170
 574.8750     306.599     22.814  -9999.000     76.046     15.660     14.264     13.616  -9999.000     54.921
 575.0000     300.070     23.062  -9999.000     84.088     15.837     14.871     17.097  -9999.000     54.790
 575.1250     292.108     23.104  -9999.000     88.556     15.968     15.457     19.909  -9999.000     54.766
 575.2500     286.159     23.011  -9999.000     92.007     16.100     15.854     19.725  -9999.000     54.841
 575.3750     284.507     22.930  -9999.000     99.895     16.318     16.062     18.054  -9999.000     54.996
 575.5000     285.190     22.865  -9999.000    109.277     16.640     16.229     16.931  -9999.000     55.213
 575.6250     285.946     22.807  -9999.000    109.447     17.012     16.469     16.834  -9999.000     55.456
 575.7500     285.475     22.715  -9999.000     98.246     17.344     16.772     17.042  -9999.000     55.708
 575.8750     284.264     22.679  -9999.000     86.830     17.577     17.075     17.175  -9999.000     55.953
 576.0000     283.765     22.724  -9999.000     86.769     17.745     17.329     17.352  -9999.000     56.178
 576.1250     284.190     22.786  -9999.000     87.631     17.865     17.564     17.404  -9999.000     56.374
 576.2500     284.711     22.792  -9999.000     84.981     17.931     17.817     17.429  -9999.000     56.528
 576.3750     284.469     22.799  -9999.000     82.948     17.942     18.074     17.963  -9999.000     56.624
 576.5000     283.937     22.782  -9999.000     84.550     17.926     18.244     18.616  -9999.000     56.629
 576.6250     283.915     22.744  -9999.000     90.096     17.887     18.258     18.469  -9999.000     56.537
 576.7500     284.972     22.703  -9999.000     97.075     17.842     18.110     17.660  -9999.000     56.333
 576.8750     287.487     22.689  -9999.000    101.250     17.838     17.847     16.764  -9999.000     56.011
 577.0000     290.772     22.692  -9999.000    103.746     17.893     17.566     15.816  -9999.000     55.552
 577.1250     293.616     22.723  -9999.000    108.430     17.983     17.382     15.164  -9999.000     54.991
 577.2500     294.571     22.736  -9999.000    107.475     18.079     17.366     15.393  -9999.000     54.349
 577.3750     292.809     22.691  -9999.000    102.421     18.166     17.530     16.654  -9999.000     53.655
 577.5000     290.065     22.695  -9999.000     96.382     18.252     17.816     18.249  -9999.000     52.939
 577.6250     287.995     22.766  -9999.000     89.110     18.339     18.108     18.840  -9999.000     52.232
 577.7500     287.334     22.851  -9999.000     84.889     18.418     18.359     18.470  -9999.000     51.552
 577.8750     287.802     22.861  -9999.000     87.878     18.443     18.553     17.835  -9999.000     50.910
 578.0000     288.688     22.864  -9999.000     91.575     18.354     18.617     17.379  -9999.000     50.316
 578.1250     290.010     22.928  -9999.000     90.528     18.103     18.467     16.849  -9999.000     49.758
 578.2500     291.885     22.983  -9999.000     88.093     17.672     18.040     15.982  -9999.000     49.227
 578.3750     294.340     22.883  -9999.000     86.645     17.073     17.341     14.914  -9999.000     48.712
 578.5000     297.525     22.776  -9999.000     80.406     16.436     16.384     13.854  -9999.000     48.206
 578.6250     302.129     22.767  -9999.000     71.609     15.881     15.292     12.633  -9999.000     47.702
 578.7500     308.580     22.901  -9999.000     64.660     15.508     14.223     11.268  -9999.000     47.204
 578.8750     315.889     23.181  -9999.000     62.365     15.378     13.400     10.120  -9999.000     46.720
 579.0000     321.200     23.461  -9999.000     60.547     15.394     13.100      9.767  -9999.000     46.269
 579.1250     322.109     23.478  -9999.000     59.499     15.461     13.274     10.793  -9999.000     45.859
 579.2500     317.792     23.252  -9999.000     62.242     15.488     13.786     13.025  -9999.000     45.504
 579.3750     309.378     22.925  -9999.000     69.267     15.428     14.409     15.830  -9999.000     45.214
 579.5000     300.716     22.807  -9999.000     73.180     15.319     14.865     17.945  -9999.000     45.007
 579.6250     294.573     22.821  -9999.000     73.827     15.206     15.020     17.876  -9999.000     44.876
 579.7500     292.882     22.789  -9999.000     74.844     15.120     14.846     15.985  -9999.000     44.820
 579.8750     297.368     22.648  -9999.000     74.320     15.073     14.407     13.588  -9999.000     44.833
 580.0000     306.206     22.517  -9999.000     67.264     15.042     13.834     11.466  -9999.000     44.918
 580.1250     316.802     22.457  -9999.000     59.191     15.003     13.307     10.188  -9999.000     45.056
 580.2500     325.686     22.463  -9999.000     54.354     14.936     12.918      9.668  -9999.000     45.238
 580.3750     329.077     22.529  -9999.000     50.471     14.831     12.709      9.881  -9999.000     45.457
 580.5000     327.276     22.632  -9999.000     49.424     14.699     12.729     10.635  -9999.000     45.714
 580.6250     321.848     22.565  -9999.000     54.107     14.560     12.936     12.008  -9999.000     46.000
 580.7500     314.911     22.501  -9999.000     64.522     14.443     13.273     14.042  -9999.000     46.313
 580.8750     308.516     22.478  -9999.000     77.586     14.387     13.626     16.163  -9999.000     46.653
 581.0000     303.930     22.518  -9999.000     86.953     14.401     13.838     17.044  -9999.000     47.021
 581.1250     301.831     22.584  -9999.000     85.659     14.495     13.871     15.591  -9999.000     47.411
 581.2500     302.254     22.646  -9999.000     77.155     14.660     13.786     13.311  -9999.000     47.818
 581.3750     304.533     22.668  -9999.000     68.651     14.838     13.699     11.523  -9999.000     48.238
 581.5000     306.845     22.684  -9999.000     65.354     14.922     13.708     11.071  -9999.000     48.666
 581.6250     307.864     22.768  -9999.000     69.452     14.853     13.759     12.026  -9999.000     49.098
 581.7500     306.877     22.879  -9999.000     73.735     14.649     13.741     13.143  -9999.000     49.531
 581.8750     304.094     22.833  -9999.000     74.074     14.401     13.578     13.395  -9999.000     49.962
 582.0000     301.096     22.683  -9999.000     70.777     14.210     13.315     12.617  -9999.000     50.386
 582.1250     298.705     22.602  -9999.000     71.978     14.097     13.125     11.710  -9999.000     50.797
 582.2500     296.814     22.645  -9999.000     79.096     14.038     13.095     11.595  -9999.000     51.193
 582.3750     294.859     22.725  -9999.000     87.015     14.002     13.180     12.109  -9999.000     51.572
 582.5000     292.965     22.814  -9999.000     87.724     13.974     13.229     12.461  -9999.000     51.931
 582.6250     291.770     22.902  -9999.000     81.037     13.954     13.183     11.965  -9999.000     52.276
 582.7500     291.652     23.003  -9999.000     73.149     13.944     13.106     11.402  -9999.000     52.605
 582.8750     292.513     23.081  -9999.000     67.048     13.937     13.082     11.463  -9999.000     52.914
 583.0000     293.629     23.059  -9999.000     67.634     13.926     13.115     12.163  -9999.000     53.181
 583.1250     294.337     22.970  -9999.000     71.855     13.904     13.124     12.735  -9999.000     53.393
 583.2500     293.924     22.790  -9999.000     74.598     13.869     13.080     12.693  -9999.000     53.528
 583.3750     291.984     22.661  -9999.000     74.505     13.826     13.017     12.417  -9999.000     53.567
 583.5000     289.768     22.686  -9999.000     74.829     13.782     12.982     12.159  -9999.000     53.476
 583.6250     288.799     22.772  -9999.000     79.189     13.737     12.952     11.842  -9999.000     53.272
 583.7500     290.167     22.839  -9999.000     81.145     13.686     12.884     11.379  -9999.000     52.964
 583.8750     294.239     22.911  -9999.000     77.586     13.635     12.767     10.944  -9999.000     52.572
 584.0000     299.444     22.981  -9999.000     72.009     13.594     12.640     10.770  -9999.000     52.113
 584.1250     304.154     22.935  -9999.000     67.295     13.570     12.544     10.857  -9999.000     51.622
 584.2500     306.856     22.787  -9999.000     65.908     13.565     12.481     10.968  -9999.000     51.115
 584.3750     306.585     22.620  -9999.000     68.158     13.592     12.447     11.053  -9999.000     50.605
 584.5000     304.724     22.520  -9999.000     77.802     13.650     12.464     11.249  -9999.000     50.097
 584.6250     302.643     22.478  -9999.000     89.110     13.734     12.540     11.736  -9999.000     49.592
 584.7500     301.207     22.498  -9999.000     93.763     13.835     12.660     12.300  -9999.000     49.090
 584.8750     300.591     22.551  -9999.000     88.987     13.948     12.781     12.649  -9999.000     48.591
 585.0000     300.323     22.605  -9999.000     82.239     14.077     12.871     12.647  -9999.000     48.096
 585.1250     300.214     22.649  -9999.000     72.379     14.223     12.949     12.342  -9999.000     47.609
 585.2500     300.359     22.688  -9999.000     61.872     14.377     13.047     12.015  -9999.000     47.135
 585.3750     301.223     22.715  -9999.000     60.886     14.498     13.173     11.774  -9999.000     46.684
 585.5000     302.949     22.663  -9999.000     63.644     14.551     13.300     11.755  -9999.000     46.275
 585.6250     305.383     22.622  -9999.000     64.707     14.526     13.372     11.848  -9999.000     45.915
